Shortest distances from landmark node 13304:
To node 39677: 3
To node 30702: 3
To node 29775: 3
To node 23852: 3
To node 13004: 3
To node 46708: 4
To node 19449: 3
To node 42670: 4
To node 2231: 3
To node 2898: 3
To node 20909: 3
To node 5798: 2
To node 33461: 3
To node 34257: 3
To node 37982: 4
To node 29586: 4
To node 55377: 5
To node 6249: 2
To node 20564: 3
To node 44596: 3
To node 31733: 3
To node 39526: 4
To node 46780: 5
To node 30134: 3
To node 9276:No path exists
To node 8966: 2
To node 27366: 4
To node 26833: 3
To node 17754: 3
To node 21158: 4
To node 39467: 4
To node 7420: 3
To node 22188: 3
To node 20038: 3
To node 14065: 3
To node 12703: 3
To node 10208: 2
To node 36742: 3
To node 5159: 3
To node 12069: 2
To node 39988: 3
To node 46365: 3
To node 2944: 2
To node 27493: 3
To node 47809: 4
To node 37138: 4
To node 20429: 3
To node 40341: 4
To node 43963: 5
To node 19034: 3
To node 57827: 6
To node 13941: 3
To node 18352: 4
To node 54272: 4
To node 20289: 3
To node 11717: 3
To node 19249: 3
To node 54551: 4
To node 18427: 3
To node 11556: 2
To node 23338: 3
To node 35626: 3
To node 5215: 2
To node 17532: 3
To node 33254: 3
To node 2201: 2
To node 20499: 2
To node 46956: 4
To node 30665: 3
To node 22604: 3
To node 307: 3
To node 17508: 4
To node 34379: 3
To node 50789: 4
To node 14456: 4
To node 1522: 2
To node 50413: 4
To node 5801: 2
To node 31271: 4
To node 17812: 3
To node 56752: 5
To node 2166: 2
To node 5777: 3
To node 3046: 3
To node 57421: 6
To node 11915: 3
To node 2051: 2
To node 1345: 2
To node 18574: 3
To node 43448: 3
Shortest distances from landmark node 29070:
To node 29070: 0
To node 8484: 4
To node 52408: 5
To node 49160: 5
To node 25296: 4
To node 55466: 6
To node 6299: 4
To node 47694: 6
To node 11313: 5
To node 41875: 5
To node 40301: 5
To node 3670: 3
To node 30680: 4
To node 43943: 5
To node 18070: 4
To node 10201: 4
To node 26283: 4
To node 42793: 5
To node 45991: 5
To node 49005: 5
To node 10982: 4
To node 2248: 4
To node 45397: 5
To node 1712: 4
To node 10966: 4
To node 24528: 4
To node 22110: 5
To node 36193: 5
To node 54444: 6
To node 13009: 4
To node 57953:No path exists
To node 50211: 5
To node 20780: 5
To node 35326:No path exists
To node 13876: 5
To node 48207: 6
To node 5571: 3
To node 37033: 5
To node 31130: 4
To node 57316:No path exists
To node 19612: 4
To node 57537:No path exists
To node 11666: 4
To node 46608: 5
To node 15756: 4
To node 47414: 5
To node 6223: 4
To node 44467:No path exists
To node 56134: 6
To node 48521: 5
To node 38639: 5
To node 45184: 4
To node 55977: 6
To node 15685: 2
To node 24775: 5
To node 41320: 6
To node 51410:No path exists
To node 9167: 4
To node 26317: 6
To node 49703: 5
To node 27321: 4
To node 2034: 4
To node 30725: 4
To node 9111: 4
To node 12988: 5
To node 31638: 4
To node 21414: 5
To node 11480: 4
To node 24384: 4
To node 52554: 4
To node 51250: 5
To node 39924: 4
To node 9612: 4
To node 23059: 5
To node 38449: 5
To node 34068: 4
To node 1861: 4
To node 42179: 5
To node 14172: 4
To node 35321: 5
To node 24498: 5
To node 15461: 4
To node 35555: 5
To node 21090: 5
To node 15988: 4
To node 46595: 5
To node 55273: 7
To node 34776: 5
To node 56095: 6
To node 9841: 4
To node 12225: 4
To node 43084: 5
To node 35566: 5
To node 49356: 5
To node 29672: 4
To node 44747: 4
To node 28875: 4
To node 5126: 4
To node 57252: 7
To node 18184: 4
To node 5190: 5
To node 26603: 4
To node 26267: 4
To node 14221: 4
To node 21428: 4
To node 42900: 6
To node 25481: 4
To node 5048: 4
To node 2634: 4
To node 27834: 5
To node 40564: 5
To node 5095: 5
To node 48877: 5
To node 9609: 4
To node 3344: 3
To node 20942: 4
To node 43413: 5
To node 40325:No path exists
To node 39509: 5
To node 48381: 6
To node 31007: 4
To node 16599: 4
To node 33094: 2
To node 22553: 4
To node 12443: 4
To node 45220: 5
To node 30492: 4
To node 11894: 5
To node 56104: 6
To node 21636: 5
To node 54342: 6
To node 32839: 6
To node 21244: 4
To node 16152: 5
To node 1025: 4
To node 52604: 5
To node 7424: 4
To node 53000: 6
To node 41438: 5
To node 7561: 4
To node 57320: 7
To node 23732: 4
To node 42132: 4
To node 32387: 5
To node 41139: 5
To node 18041: 5
To node 14881: 5
To node 30199: 4
To node 35252: 5
To node 19862: 4
To node 41709: 5
To node 13716: 4
To node 54946: 7
To node 27343: 4
To node 799: 5
To node 33334: 4
To node 35880: 4
To node 30120: 4
To node 22321: 5
To node 34671: 5
To node 6399: 4
To node 26524: 4
To node 40938: 6
To node 32744: 3
To node 47636: 5
To node 40229: 6
To node 48096: 5
To node 38259: 5
To node 38787: 5
To node 38966: 5
To node 54539: 6
To node 31731: 4
To node 37166: 5
To node 13798: 4
To node 15914: 5
To node 29408: 4
To node 4784: 4
To node 14648: 5
To node 43918: 6
To node 10906: 4
To node 22429: 4
To node 48517: 5
To node 16420: 4
To node 7998: 4
To node 39021: 4
To node 6034: 3
To node 30326: 4
To node 43911: 5
To node 5010: 4
To node 21188: 5
To node 50028: 5
To node 32790: 6
To node 32444: 4
To node 13370: 5
To node 26526: 4
To node 19688: 4
To node 44815: 5
To node 53039: 5
To node 23212: 4
To node 9850: 4
To node 47160: 5
To node 26954: 4
To node 6472: 4
To node 13343: 4
To node 16780: 5
To node 8528: 4
To node 56132: 6
To node 32290: 5
To node 54163: 6
To node 13778: 3
To node 38174: 4
To node 11075: 4
To node 49029: 5
To node 37139: 5
To node 45495: 5
To node 8605: 4
To node 917: 4
To node 45881: 5
To node 12639: 4
To node 30252: 4
To node 28134: 4
To node 21352: 4
To node 24302: 3
To node 8388: 4
To node 9485: 4
To node 27322: 4
To node 54405: 6
To node 24408: 4
To node 28845: 5
To node 23287: 5
To node 31742: 4
To node 35463: 5
To node 25402: 4
To node 32094: 5
To node 56687: 6
To node 22041: 4
To node 42075: 5
To node 53259: 6
To node 2907: 3
To node 28523:No path exists
To node 53353: 4
To node 23415: 4
To node 32639: 6
To node 43590: 5
To node 10128: 4
To node 43384: 5
To node 11716: 4
To node 45690:No path exists
To node 52584: 5
To node 50659: 5
To node 52938: 5
To node 31671: 4
To node 123: 3
To node 5941: 3
To node 42955: 5
To node 29493: 4
To node 46971: 5
To node 15061: 5
To node 38011: 5
To node 55332: 6
To node 44079: 5
To node 1187: 4
To node 17312: 4
To node 22636: 4
To node 6263: 2
To node 39600: 4
To node 26372: 4
To node 45405: 5
To node 26109: 4
To node 34293: 5
To node 5354: 3
To node 23570: 4
To node 13294: 5
To node 3327: 3
To node 42141: 5
To node 34033: 4
To node 12274: 4
To node 41489: 5
To node 21007: 4
To node 44921: 5
To node 1842: 4
To node 47977: 5
To node 39841: 5
To node 19716: 3
To node 8368: 4
To node 2702: 3
To node 51392: 6
To node 29951: 5
To node 34828: 5
To node 31831: 5
To node 54971: 6
To node 24178: 4
To node 55870: 6
To node 46082: 5
To node 12932: 4
To node 34547: 5
To node 1963: 5
To node 9138: 4
To node 47614: 5
To node 24850: 4
To node 42685: 5
To node 53651: 7
To node 43818: 5
To node 10641: 4
To node 41868: 6
To node 38678: 5
To node 25176: 4
To node 5991: 3
To node 26263: 4
To node 10387: 4
To node 9840: 4
To node 35671: 5
To node 22434: 4
To node 9967: 4
To node 38956: 6
To node 16405: 4
To node 50160: 5
To node 12335: 4
To node 54775: 6
To node 3843: 4
To node 6863: 3
To node 53320: 6
To node 55913: 5
To node 8632: 4
To node 27705: 4
To node 49775: 5
To node 43994: 5
To node 45831: 5
To node 1376: 4
To node 54206:No path exists
To node 17220: 5
To node 39641: 5
To node 11450: 4
To node 25857: 5
To node 26944: 4
To node 37205: 6
To node 52102: 5
To node 4606: 4
To node 13354: 5
To node 142: 4
To node 14932: 4
To node 14494: 4
To node 47624: 5
To node 56761: 5
To node 31198: 4
To node 36385:No path exists
To node 33197: 4
To node 2280: 3
To node 20952: 5
To node 55993: 6
To node 12908: 4
To node 4062: 3
To node 1514: 3
To node 24558: 4
To node 22970: 4
To node 13772: 4
To node 4578: 4
To node 48369: 5
To node 41554: 5
To node 6501: 4
To node 18394: 4
To node 53239: 6
To node 41869: 5
To node 25376: 5
To node 26915: 4
To node 26417: 4
To node 54544: 6
To node 52943: 5
To node 40655: 5
To node 5199: 3
To node 11404: 4
To node 13280: 4
To node 16885: 5
To node 11820: 4
To node 53378: 6
To node 50997: 6
To node 4513: 3
To node 16986: 4
To node 49541: 5
To node 50326: 5
To node 37902: 5
To node 15942: 5
To node 10084: 4
To node 15142: 4
To node 27234: 4
To node 9636: 4
To node 46336: 5
To node 32832: 5
To node 7344: 4
To node 19611: 4
To node 48048: 5
To node 14972: 4
To node 36920: 5
To node 36864: 5
To node 58146: 9
To node 4302: 3
To node 57974:No path exists
To node 57001: 7
To node 42445: 6
To node 56064: 6
To node 37018: 6
To node 8806: 4
To node 15355: 4
To node 28984: 4
To node 56590: 4
To node 52734: 5
To node 49915: 5
To node 56527: 6
To node 46428: 5
To node 41628: 5
To node 4617: 4
To node 25597: 4
To node 46220: 5
To node 4510: 3
To node 16529: 4
To node 46729: 5
To node 49311: 6
To node 39802: 4
To node 49668: 3
To node 7989: 4
To node 29900: 5
To node 18008: 5
To node 35056: 5
To node 1713: 4
To node 22244: 4
To node 21013: 4
To node 1453: 3
To node 52698: 6
To node 22742: 4
To node 10494: 4
To node 22066: 4
To node 16585: 4
To node 28616: 4
To node 4253: 3
To node 40064: 5
To node 19907:No path exists
To node 15832: 4
To node 54592: 6
To node 50083: 5
To node 34809: 4
To node 52658: 5
To node 51326: 5
To node 17302: 4
To node 27125: 4
To node 32753: 3
To node 40625: 5
To node 43808: 5
To node 51569: 5
To node 40166: 5
To node 22301: 4
To node 21693: 4
To node 12955: 5
To node 13547: 4
To node 27954: 4
To node 44584: 5
To node 47361: 5
To node 33317: 4
To node 25016: 4
To node 41157: 5
To node 31662: 4
To node 51066: 5
To node 28059: 5
To node 42395: 5
To node 10209: 4
To node 31744: 4
To node 705: 4
To node 11975: 4
To node 45154: 5
To node 31492: 5
To node 41053: 5
To node 12363: 5
To node 7555: 4
To node 2049: 4
To node 837: 5
To node 17298: 4
To node 41827: 5
To node 33414: 4
To node 40207: 5
To node 41872: 5
To node 45594: 5
To node 4955: 4
To node 14371: 4
To node 33849: 4
To node 20834: 5
To node 36319: 5
To node 53269: 6
To node 17665: 5
To node 4191: 3
To node 7357: 4
To node 2779: 5
To node 52279: 5
To node 20148: 4
To node 29503: 4
To node 33260: 4
To node 40650: 5
To node 45165: 5
To node 10634: 4
To node 13086: 4
To node 1960: 5
To node 28660: 4
To node 24963: 4
To node 58123: 8
To node 858: 4
To node 48588: 6
To node 44555: 5
To node 45962: 5
To node 13138: 4
To node 2094: 3
To node 53176: 5
To node 29139: 4
To node 39261: 5
To node 32823: 5
To node 21902: 4
To node 26961: 3
To node 37984: 5
To node 11967: 4
To node 27773: 6
To node 25617: 5
To node 8487: 4
To node 14617: 4
To node 45043: 5
To node 14247: 4
To node 30222: 4
To node 7318: 4
To node 53559: 8
To node 11746: 4
To node 31002: 4
To node 52509: 5
To node 15014: 4
To node 53842: 5
To node 55531: 6
To node 8915: 4
To node 17417: 5
To node 49301: 5
To node 53337: 4
To node 18583: 4
To node 42513: 7
To node 39038: 5
To node 55460: 6
To node 34345: 4
To node 40438: 5
To node 48120:No path exists
To node 33644: 4
To node 47297: 5
To node 10110: 4
To node 33558: 4
To node 36237: 4
To node 57372:No path exists
To node 29125: 4
To node 15954: 4
To node 27596: 4
To node 26289: 4
To node 50876: 5
To node 35711: 5
To node 47143: 5
To node 52980: 5
To node 40516: 5
To node 28319: 4
To node 21746: 4
To node 49772: 5
To node 10595: 4
To node 18481: 4
To node 27527: 5
To node 21465: 4
To node 30330: 4
To node 39425: 4
To node 3814: 3
To node 56461: 6
To node 7445: 4
To node 329: 4
To node 49746: 5
To node 38019: 5
To node 3761: 3
To node 45024: 5
To node 5875: 3
To node 22399: 5
To node 28392: 4
To node 31920: 4
To node 7760: 4
To node 1902: 4
To node 18754: 4
To node 1054: 4
To node 43667: 5
Shortest distances from landmark node 2349:
To node 2349: 0
To node 19164: 3
To node 29669: 3
To node 27476: 3
To node 22180: 4
To node 42782: 4
To node 46528: 4
To node 55209: 5
To node 53913: 5
To node 45661: 4
To node 29707: 3
To node 13465: 3
To node 3125: 2
To node 57744:No path exists
To node 18618: 2
To node 32351: 4
To node 25909: 3
To node 50556: 4
To node 53742: 5
To node 3070: 2
To node 50514: 4
To node 57472: 6
To node 120: 3
To node 16204: 3
To node 1611: 3
To node 2865: 2
To node 40477: 4
To node 31864: 4
To node 24627: 3
To node 50732: 5
To node 36076: 4
To node 1295: 3
To node 27751: 3
To node 34249: 4
To node 13286: 3
To node 41590: 4
To node 3862: 3
To node 34103: 4
To node 43307: 4
To node 26830: 3
To node 16428: 3
To node 15200: 3
To node 18927: 3
To node 52634: 4
To node 51461: 4
To node 8641: 3
To node 35161: 4
To node 24522: 3
To node 31321: 4
To node 10073: 3
To node 43725: 5
To node 46668: 4
To node 31109: 4
To node 35710: 4
To node 46636: 4
To node 5743: 2
To node 10290: 3
To node 45569: 4
To node 4137: 3
To node 21814: 3
To node 3273: 2
To node 26940: 3
To node 160: 2
To node 29038: 3
To node 54351: 5
To node 26415: 5
To node 15587: 4
To node 43203: 4
To node 4457: 3
To node 8494: 3
To node 13649: 3
To node 22716: 4
To node 37850: 4
To node 47765: 4
To node 55178: 5
To node 49583: 4
To node 2715: 2
To node 40238: 4
To node 15577:No path exists
To node 36288: 4
To node 27851: 4
To node 7492: 3
To node 15099: 3
To node 12073: 3
To node 38153: 3
To node 22408: 3
To node 45918: 4
To node 10122: 3
To node 16214: 3
To node 40221: 4
To node 39007: 4
To node 36788: 4
To node 51205: 4
To node 30136: 3
To node 28653: 3
To node 2232: 2
To node 54331: 5
To node 2329: 2
To node 48017: 5
To node 288: 3
To node 41845: 3
To node 3794: 3
To node 41610: 5
To node 35211: 3
To node 54911: 6
To node 12680: 3
To node 26823: 3
To node 4384: 3
To node 46324: 4
To node 47960: 4
To node 20786: 3
To node 18348: 3
To node 13200: 5
To node 58182:No path exists
To node 34: 3
To node 6706: 4
To node 47597: 4
To node 23875: 3
To node 3060: 2
To node 8470: 3
To node 7840: 3
To node 7009: 3
To node 46577: 5
To node 19013: 4
To node 36608: 4
To node 15973: 3
To node 50464: 4
To node 22911: 3
To node 5686: 2
To node 29458: 3
To node 27048: 3
To node 4835: 3
To node 45264: 4
To node 13728: 3
To node 7314: 3
To node 16263: 3
To node 36779: 4
To node 34536: 4
To node 3779: 3
To node 25163: 3
To node 53373: 5
To node 35603: 4
To node 55175: 5
To node 42971: 4
To node 17493: 3
To node 48693: 4
To node 21517: 4
To node 16964: 3
To node 45987: 3
To node 13528: 3
To node 55868: 5
To node 49523: 4
To node 28638: 3
To node 52027: 5
To node 21342: 2
To node 43835: 3
To node 22221: 3
To node 324: 2
To node 22837: 3
To node 7463: 3
To node 52882: 5
To node 29163: 3
To node 4653: 3
To node 29770: 3
To node 8295: 3
To node 16748: 3
To node 39765: 4
To node 2501: 2
To node 43765: 4
To node 51420:No path exists
To node 37245: 4
To node 18817: 3
To node 19811: 2
To node 49398: 5
To node 57016: 5
To node 58162:No path exists
To node 44732: 4
To node 30387: 4
To node 11326: 4
To node 8758: 3
To node 11391: 3
To node 55955: 5
To node 55468: 5
To node 43172: 4
To node 32866: 3
To node 51711: 4
To node 14586: 4
To node 35151: 4
To node 23774: 2
To node 15644: 4
To node 888: 3
To node 41486: 4
To node 8899: 3
To node 34709: 4
To node 29977: 4
To node 29917: 4
To node 38878: 4
To node 27655: 3
To node 18173: 4
To node 20806: 3
To node 1030: 3
To node 10921: 3
To node 14438: 4
To node 51039: 4
To node 5131: 4
To node 36350: 4
To node 56409: 5
To node 32439: 4
To node 28661: 3
To node 13382: 4
To node 9436: 3
To node 28813: 3
To node 12946: 3
To node 36823: 4
To node 37185: 4
To node 15769: 3
To node 48961:No path exists
To node 6575: 4
To node 44622: 4
To node 12779: 4
To node 5361: 4
To node 27721: 4
To node 3137: 2
To node 37054: 4
To node 22483: 2
To node 29681: 3
To node 23061: 4
To node 38908: 3
To node 36485: 4
To node 39914: 4
To node 33568: 3
To node 11603: 3
To node 5912: 2
To node 57138: 5
To node 29256: 3
To node 55536: 5
To node 10144: 3
To node 6613: 3
To node 4551: 3
To node 27186: 3
To node 17605: 3
To node 10671: 3
To node 3523: 2
To node 53140: 4
To node 41198: 4
To node 31971: 4
To node 34465: 3
To node 8733: 3
To node 31332: 4
To node 3976: 3
To node 45772: 4
To node 53586: 6
To node 47903: 4
To node 3080: 2
To node 49431: 4
To node 45416: 4
To node 19662: 3
To node 33881: 3
To node 14936: 3
To node 45387: 4
To node 9179: 3
To node 16022: 3
To node 16541: 2
To node 5630: 2
To node 11763: 3
To node 28493: 3
To node 34529: 4
To node 10763: 3
To node 45380: 4
To node 24845: 1
To node 43824: 3
To node 3044: 2
To node 40605: 4
To node 16823: 4
To node 777: 3
To node 25065: 3
To node 8998: 3
To node 393: 3
To node 28762: 3
To node 55470: 5
To node 46720: 4
To node 45565: 4
To node 42008: 4
To node 22431: 1
To node 29277: 3
To node 34849: 4
To node 19645: 4
To node 17518: 4
To node 42576: 4
To node 12709:No path exists
To node 43439: 4
To node 35215: 4
To node 11029: 3
To node 35844: 5
To node 6487: 3
To node 32080: 3
To node 12433: 3
To node 10381: 3
To node 7140: 3
To node 22177: 4
To node 21117: 4
To node 41553: 5
To node 50258: 4
To node 37459: 3
To node 10735: 3
To node 40387: 4
To node 18413: 3
To node 57301: 6
To node 28892: 5
To node 8990: 3
To node 1779: 3
To node 46337: 4
To node 24460: 3
To node 29217: 3
To node 46957: 5
To node 28264: 3
To node 32150: 4
To node 15087: 3
To node 55257: 5
To node 45323: 5
To node 16110: 3
To node 99: 3
To node 48938: 4
To node 25600: 3
To node 19042: 3
To node 41301: 4
To node 16206: 3
To node 57642: 6
To node 42627: 4
To node 25127: 3
To node 34034: 3
To node 30313: 4
To node 39472: 4
To node 40342: 4
To node 25528: 3
To node 15965: 4
To node 25878: 3
To node 53982: 4
To node 20595: 3
To node 50052: 4
To node 13128: 4
To node 9412: 3
To node 8154: 3
To node 13207:No path exists
To node 22561: 3
To node 18987: 3
To node 36665: 4
To node 16073: 3
To node 28526: 3
To node 7076: 3
To node 21022: 3
To node 53374: 5
To node 4190: 3
To node 34401: 4
To node 45435: 5
To node 12546: 3
To node 53514:No path exists
To node 6481: 3
To node 31684: 4
To node 29910: 3
To node 20030: 3
To node 13074: 4
To node 50494: 4
To node 8529: 4
To node 38854: 4
To node 54085: 5
To node 42422: 4
To node 21145: 3
To node 28124: 4
To node 20194: 3
To node 19306: 4
To node 24465: 3
To node 55121: 6
To node 16042: 3
To node 52118: 5
To node 29021: 3
To node 35946: 4
To node 3595: 3
To node 2523: 2
To node 10978: 3
To node 17137: 3
To node 17720: 4
To node 43375: 4
To node 12791: 4
To node 3006: 2
To node 21238: 3
To node 48681: 4
To node 1533: 2
To node 41065: 4
To node 30750: 3
To node 52152: 4
To node 24586: 3
To node 10963: 3
To node 7199: 3
To node 49607: 4
To node 39035: 4
To node 1244: 3
To node 7631: 3
To node 2256: 2
To node 19853: 4
To node 53066: 4
To node 652: 2
To node 2849: 2
To node 21148: 4
To node 38552: 4
To node 52285: 5
To node 25275: 3
To node 42037: 4
To node 5144: 4
To node 3167: 2
To node 5542: 3
To node 25962: 4
To node 36269: 4
To node 45459: 4
To node 7749: 3
To node 31556: 3
To node 34652: 4
To node 27425: 3
To node 53296: 5
To node 1321: 3
To node 56848: 5
To node 36761: 4
To node 26234: 3
To node 4738: 3
To node 32572: 3
To node 46271: 4
To node 4643: 3
To node 20356: 3
To node 55768: 4
To node 23790: 3
To node 54485: 3
To node 698: 4
To node 492: 3
To node 27300: 3
To node 37976: 4
To node 24601: 3
To node 16545: 4
To node 26496: 3
To node 39063: 4
To node 45252: 4
To node 23369: 3
To node 22299: 4
To node 45769: 6
To node 56918:No path exists
To node 27351: 3
To node 15038: 4
To node 26905: 3
To node 16415: 3
To node 47279: 4
To node 25344: 3
To node 25874: 3
To node 22975: 3
To node 13921: 3
To node 32017: 4
To node 51038: 4
To node 57387:No path exists
To node 55359: 5
To node 38489: 4
To node 9432: 3
To node 29324: 3
To node 4759: 3
To node 32853: 4
To node 13384: 3
To node 15590: 3
To node 39875: 4
To node 40755: 4
To node 15310: 3
To node 9424: 4
To node 29289: 3
To node 48411: 5
To node 46796: 5
To node 45386: 4
To node 33121: 4
To node 55294: 5
To node 36091: 4
To node 1790: 3
To node 37526: 4
To node 47228: 4
To node 35853: 4
To node 42497: 4
To node 15847: 3
To node 45543: 4
To node 20541: 3
To node 55615:No path exists
To node 29997: 4
To node 57860: 7
To node 50435: 6
To node 51043: 4
To node 2441: 2
To node 41629: 4
To node 27605: 3
To node 48542: 4
To node 31074: 3
To node 45262: 4
To node 30112: 4
To node 57382: 6
To node 33867: 3
To node 6125: 3
To node 24239: 3
To node 33816: 3
To node 49569: 4
To node 4541: 3
To node 38643: 4
To node 55946: 5
To node 1662: 3
To node 16980: 3
To node 40440: 4
To node 20934: 3
To node 15324: 3
To node 27451: 3
To node 10187: 3
To node 51498: 4
To node 28685: 3
To node 4420: 3
To node 50479: 4
To node 51102: 6
To node 27732: 3
To node 3723: 3
To node 289: 3
To node 47157: 4
To node 53488: 5
To node 48858: 4
To node 50072: 4
To node 7457: 3
To node 2367: 2
To node 57530: 6
To node 4911: 3
To node 56951: 6
To node 13381: 3
To node 51378: 5
To node 39995: 4
To node 2930: 2
To node 3832: 3
To node 51837: 4
To node 21992: 4
To node 57951: 8
To node 7915: 3
To node 28954: 3
To node 9349: 3
To node 19435: 3
To node 17904: 3
To node 40300: 4
To node 41282: 4
To node 31905: 4
To node 57779: 6
To node 49177: 5
To node 37845: 4
To node 47435: 4
To node 9267: 3
To node 17267: 2
To node 50480: 4
To node 50907: 4
To node 57060: 5
To node 18580: 3
To node 56222: 5
To node 19397: 3
To node 38579: 4
To node 14727: 4
To node 42607: 4
To node 32865: 3
To node 50829: 4
To node 9511: 3
To node 36717: 4
To node 6405: 3
To node 28035: 3
To node 38224: 4
To node 35206: 4
To node 17798: 3
To node 31724: 3
To node 44039: 4
To node 11760: 3
To node 34367: 4
To node 57990: 7
To node 47425: 4
To node 41814: 4
To node 28731: 3
To node 39957: 4
To node 33004: 4
To node 12736: 3
To node 44023:No path exists
To node 32438: 4
To node 35867: 4
To node 30568: 4
Shortest distances from landmark node 195:
To node 195: 0
To node 15758: 3
To node 15975: 2
To node 4975: 4
To node 5845: 3
To node 52466: 3
To node 25887: 3
To node 26809: 3
To node 52104: 4
To node 14556: 3
To node 39934: 4
To node 47712: 4
To node 53740:No path exists
To node 8007: 2
To node 14476: 3
To node 20420: 3
To node 36128: 3
To node 3166: 2
To node 51985: 3
To node 57445:No path exists
To node 41246: 4
To node 3029: 1
To node 28713: 3
To node 51364: 4
To node 56178: 4
To node 15432: 3
To node 25534: 3
To node 20606: 3
To node 9369: 3
To node 4996: 3
To node 50553: 3
To node 45558: 4
To node 54065: 4
To node 55233: 4
To node 44784: 3
To node 21378: 2
To node 13751: 3
To node 9551: 3
To node 49401: 4
To node 15132: 3
To node 8834: 3
To node 50728:No path exists
To node 8223: 2
To node 22391: 4
To node 9954: 3
To node 35422: 4
To node 57649:No path exists
To node 44253: 5
To node 38822: 4
To node 8573: 3
To node 48160: 5
To node 24052: 3
To node 5712: 2
To node 8265: 2
To node 46872: 4
To node 4594: 3
To node 30812: 3
To node 23065: 3
To node 17769: 3
To node 38691: 2
To node 53293: 6
To node 12523: 3
To node 3200: 2
To node 45242: 4
To node 6151: 3
To node 13210: 3
To node 910: 2
To node 41535: 3
To node 39730: 4
To node 30593: 4
To node 51726: 4
To node 55826: 5
To node 7414: 3
To node 56965: 5
To node 13066: 3
To node 35109: 4
To node 18936: 3
To node 21246: 3
To node 30259: 3
To node 23916: 3
To node 5910: 3
To node 50581: 3
To node 50142: 4
To node 29365: 3
To node 30221: 3
To node 15466: 3
To node 30949: 4
To node 25327: 4
To node 50955: 4
To node 34234: 2
To node 56396: 5
To node 46101: 4
To node 40368:No path exists
To node 48074: 4
To node 27303: 2
To node 15646: 3
To node 55080: 5
To node 1877: 2
To node 53458: 5
To node 22058: 2
To node 20305: 4
To node 17409: 2
To node 37030: 2
To node 24571: 3
To node 52579: 4
To node 4583: 3
To node 36662: 4
To node 29330: 3
To node 5608: 3
To node 48783: 4
To node 15292: 3
To node 23741: 3
To node 8425: 3
To node 46094: 3
To node 18741: 3
To node 46447: 4
To node 20492: 3
To node 19725: 3
To node 12977: 3
To node 40214: 3
To node 50607:No path exists
To node 31737: 3
To node 11906: 2
To node 15697: 2
To node 12845: 2
To node 30036: 3
To node 4705: 3
To node 19736: 2
To node 1697: 3
To node 32608: 5
To node 34374: 3
To node 56347: 5
To node 12251: 3
To node 43311: 4
To node 6100: 4
To node 12841: 3
To node 32535: 3
To node 39919: 3
To node 47408: 3
To node 40005: 3
To node 2010: 2
To node 5683: 3
To node 6584: 2
To node 51643: 4
To node 8635: 3
To node 25693: 3
To node 43982: 4
To node 9544: 3
To node 43906: 4
To node 12863: 3
To node 48631: 3
To node 16550: 3
To node 31152: 4
To node 20589: 3
To node 20625: 3
To node 37130: 3
To node 41675: 3
To node 53980: 5
To node 30211: 4
To node 41573: 3
To node 57059: 5
To node 43682: 4
To node 51388:No path exists
To node 38733: 3
To node 30786: 3
To node 55839: 4
To node 55860: 4
To node 10136: 2
To node 30579: 3
To node 23834: 3
To node 8669: 3
To node 16643: 2
To node 23529: 3
To node 17039: 3
To node 4734: 3
To node 51939: 4
To node 35825: 2
To node 44964: 4
To node 37861: 4
To node 54581: 3
To node 55112: 5
To node 18659: 2
To node 28292: 3
To node 5334: 3
To node 11797: 3
To node 34612: 3
To node 26634: 3
To node 31212: 3
To node 43050: 4
To node 3117: 2
To node 23248: 2
To node 16456: 2
To node 1740: 2
To node 38006: 3
To node 56091: 5
To node 18344: 3
To node 53584: 4
To node 56556: 5
To node 34929: 3
To node 30123: 4
To node 4256: 3
To node 41880: 3
To node 4625: 3
To node 30354: 3
To node 1866: 2
To node 45802: 3
To node 47007: 4
To node 19159: 3
To node 29219: 3
To node 9907: 3
To node 2351: 2
To node 47925: 4
To node 30863: 4
To node 22915: 3
To node 15492: 3
To node 9839: 3
To node 25466: 3
To node 31227: 3
To node 20494: 3
To node 9740: 2
To node 8296: 3
To node 33574: 3
To node 10340: 3
To node 16685: 3
To node 15460: 3
To node 21604: 3
To node 8768: 3
To node 47122: 4
To node 29699: 3
To node 45037: 3
To node 1872: 2
To node 20359: 3
To node 33412: 3
To node 15342: 3
To node 2851: 2
To node 10355: 3
To node 12518: 3
To node 8086: 3
To node 23111: 3
To node 29837: 2
To node 35958: 3
To node 5847: 2
To node 55707: 4
To node 57097: 5
To node 45606: 4
To node 50296: 4
To node 44230: 4
To node 32445: 4
To node 2281: 3
To node 31071: 4
To node 14195: 3
To node 48982: 4
To node 51270: 4
To node 11567: 3
To node 20915: 3
To node 41388: 4
To node 44539: 4
To node 11607: 3
To node 45618: 4
To node 2517: 3
To node 31482: 3
To node 41905: 4
To node 9289: 2
To node 16940: 3
To node 35854: 3
To node 3490: 2
To node 30615: 4
To node 48635: 3
To node 23958: 3
To node 10928: 3
To node 94: 2
To node 17594: 2
To node 27426: 3
To node 42375: 4
To node 52777: 5
To node 49631: 4
To node 11659: 3
To node 15323: 3
To node 22513: 3
To node 56267:No path exists
To node 29361: 3
To node 45480: 4
To node 50260: 3
To node 44604: 3
To node 18611: 3
To node 36316: 3
To node 7817: 3
